index,name,score,dtm,text,app_name,text_length
31187,兵燹,1 顆星,2022年5月23日,安控機制過於複雜，容易被鎖 為了安全犧牲便利性，有很大的改進空間,臺灣銀行-網路銀行隨身版,32
3645,林昱芊,1 顆星,2022年3月4日,希望你們整個app好好改善，每次更新完要登入都說帳號密碼錯誤什麼的，每次都要重新申請，很麻煩,國泰世華網路銀行CUBE,46
30485,Yu Tseng Lin,1 顆星,2022年7月28日,視訊超級不穩定，還會當機，客服超級不專業！,樂天國際商業銀行,21
1808,黃威軒,1 顆星,2022年12月20日,限制一堆有夠難用，原koko的常用帳號沒辦法直接使用，但是又不能重複登入，請問要怎麼使用？？,國泰世華網路銀行CUBE,46
1370,TINA CHEN,1 顆星,2023年3月15日,掃描貼QR code等他跑完了好不容易要開始，居然是叫我解除安裝,國泰世華網路銀行CUBE,32
30664,張子文,1 顆星,2024年2月6日,使用App的無卡提款功能會跳出‘’E254:很抱歉，此查詢範圍區間無資料‘’ 要如何申請才能使用無卡提款功能？,臺灣銀行-網路銀行隨身版,55
29806,波妞,2 顆星,2022年6月28日,看其他評論，有些只是在宣傳打廣告，對系統功能好壞並無實益。,將來銀行 NEXT BANK,29
14226,Diana,1 顆星,2023年8月26日,系統打開就一直閃退，不管怎麼重新下載、開關機都沒有用，已經有打給反應很久了還是沒改善,元大銀行 Yuanta Commercial Bank,42
2372,邢回春,1 顆星,2022年9月26日,升級後亂七八糟，不知怎麽用，原本是超好用，升級後是怎麽了,國泰世華網路銀行CUBE,28
13496,張米兒,1 顆星,2022年12月11日,沒更新前還沒有USB偵錯這東西 一更新就變成那樣 是要怎麼繳費,兆豐銀行,31
1633,"Yu,Wei LI",1 顆星,2023年1月19日,小資族被綁死的缺點，從koko被抓來這裡載app，以後不會用這種爛東西了！,國泰世華網路銀行CUBE,37
8416,劉小魚,1 顆星,2022年3月12日,這麼一直叫我更新 …已經最新了啊 …也切不進app？？,中國信託行動銀行 Home Bank,27
20452,沒有薯條的碼頭毫無意義,1 顆星,2022年11月6日,最近發現手機電量異常，去後天後發現次app佔耗電50%以上..... 可是我根本沒打開這破程式阿,玉山行動銀行,48
24716,Jing-Yuan Chen,3 顆星,2024年1月13日,更新後ui/ux體驗變差了，找東西常常無法直覺找到，連轉帳免手續費次數找了老半天找不到，還要查小幫手。更新後都是區塊區塊，甚至還要點進去才能觀看，沒有以前直接顯示在頁面好，直接往下滑觀看好,Richart,94
14879,河嫩軒,1 顆星,2022年3月1日,要重新安裝才能登入，不然會一直顯示伺服器維修更新，還要看大家留言才知道,元大銀行 Yuanta Commercial Bank,35
6935,Kam,1 顆星,2022年7月5日,之前pc匯款，手機收opt碼，方便又安全，現搞到還要手機登入,中國信託行動銀行 Home Bank,30
10715,Chen Olivia,1 顆星,2023年7月15日,叫我更新 已經更新了 又一直說要更新憑證叫我更新，鬼打牆欸,富邦行動銀行,29
17710,朱靜紋,1 顆星,2021年8月17日,不能更新也不能登入網銀，刪掉也不能重新安裝，急用時不就氣死好了。,永豐行動銀行,32
25239,Miamia CCC,1 顆星,2023年8月7日,原本的介面是我所有銀行App裡最喜歡的，改版之後變得很無趣。,Richart,30
51,林建和,4 顆星,2024年3月16日,20220608更新(三星s21手機版本為最新)後有急用卻無法手機提款，會當機，害我損失15元轉帳手續費(已解決) 20240316好用歸好用，也算是穩定，但是記憶體佔用量很高，希望可以瘦身一點,國泰世華網路銀行CUBE,97
3401,賴奕彣,3 顆星,2022年4月5日,偵測到網路異常、所以自動關閉APP 但網路正常、而且下更新到最新版本 為何一直無法登入？,國泰世華網路銀行CUBE,44
25322,陳柔安,2 顆星,2023年8月3日,新版介面變得好難用，很不直覺🙃 不像之前主介面一目了然，狗狗還不見了。這樣跟其他銀行難用的介面有什麼區別,Richart,52
24605,Liu Jeromy (Clio),3 顆星,2024年3月7日,更新後我的基金細停利無法正確儲存，一直跳警示,Richart,22
5433,逸.,1 顆星,2023年6月5日,只是想查個餘額還硬性要用app，網路去查都是空白不給用，帳密那些就家長在管才需要用網頁版的啊，到底，真的很不方便欸，你們那個查詢網頁真的爛死了,中國信託行動銀行 Home Bank,71
28308,pan louis,4 顆星,2022年8月4日,Line之前的轉帳還是很麻煩，步驟多了點，無法跟一卡通一樣方便，很可惜,LINE Bank,35
7662,洛小梅,1 顆星,2022年4月1日,不懂你們改版是在改什麼耶……超級難用的，以前的直接按繳卡費就可以選全額，今天要繳一直出現0元，還寫已繳清……明明這個月就還沒繳，請問一下如果消費者看你們APP寫已繳清後誤以為自己繳費了，結果沒繳產生的滯納金及循環利息，你們要自行吸收負責嗎？越改越爛……是在搞笑嗎……之前的版本是我覺得我有在使用的銀行APP裡覺得最好用的，現在是最難用了，不管按什麼，都一直在轉圈圈，你們真的太厲害了……,中國信託行動銀行 Home Bank,193
22431,舉報者,1 顆星,2021年4月8日,全都線上申請了連轉個帳都要臨櫃！！請問有貓餅嗎？你們偷懶不用臨櫃辦理就算了，線上申請還一堆不能用，怎？那我跑臨櫃爽嗎？你們可不可以學學別的銀行app？不會做難到還不會學？腦子沒帶出門？,合作金庫銀行,92
4987,EricEpicMusic EEM,3 顆星,2023年10月1日,程式已確認為最新版，仍不會通知，於是改移除重安裝就會正常通知了；只好再觀察幾個月看要不要繼續用此app了,中國信託行動銀行 Home Bank,52
10023,Rex Kuo,2 顆星,2023年8月9日,使用很多家銀行的app，就你們家的app最難用，也很不直覺式，圖案配置也是很奇怪，可以請工程師把app優化一下嗎？要不是有申請你們家的信用卡，才不會想要用你們的app哩，等我卡片寄到研究完，如果可以不必用到你們的app了，我就把app刪了,富邦行動銀行,119
14859,王畢柏,1 顆星,2022年3月8日,用了一年多了，超商條碼繳費這個功能還是沒有，真的是用過最難用的網路銀行app,元大銀行 Yuanta Commercial Bank,38
19455,秋刀魚,4 顆星,2023年12月5日,有點太複雜了，希望有可以調整設定自己喜歡的。,玉山行動銀行,22
5802,刁蠻咩,5 顆星,2023年2月25日,非常好用的app，比其他銀行系統還好用！大推...,中國信託行動銀行 Home Bank,25
10589,阿奏你不合喔,1 顆星,2023年7月15日,2023/7/15要更新不早講 直接突然停用一天 阿我在上班要怎麼出去轉帳阿？,富邦行動銀行,39
14787,Faye Wang,1 顆星,2022年4月20日,打開APP進到首頁後，畫面定格完全不動作，強制跳離後再重登，只會詢問上次跳離是否未如實進行登出作業，然後就又沒有然後了。,元大銀行 Yuanta Commercial Bank,60
13565,MK Sheep,1 顆星,2022年8月5日,系統爛死了 三不五時就開不起來 可以像其他間銀行的app學習嗎,兆豐銀行,31
20344,張智鈞,3 顆星,2023年3月13日,最近操作時會一直閃退回到手機的首頁，再點行動銀行進去後所有的輸入全部需要重新來過，尤其轉帳功能選銀行別後馬上閃退跟本無法操作，安卓版本9 ，玉山app是最新版本，也有重新安裝了問題依然存在,玉山行動銀行,94
15493,吳瑞彬,5 顆星,2022年8月30日,之前用都不錯 這次更新後確ㄧ直轉圈圈連線異常 請儘快休復,第一銀行 第e行動,28
73,John Jo,2 顆星,2024年3月13日,如果看到此評論的你只是一般職員，那就算了，反正是狗吠火車，講了也沒用，如果剛好你是主管的話，麻煩你，可以開會討論一下，你們這個國泰app我知道是委外某家開發商系統編寫的，建議更換掉吧。還有很多家可以選，不要因為私人的關係，點到這裡就好，給你們的忠告，謝謝。,國泰世華網路銀行CUBE,128
7244,Rogers Kao,1 顆星,2022年5月16日,不太清楚怎會這樣改版，慢，難用，找不到功能，集很多缺點的改版。,中國信託行動銀行 Home Bank,31
15155,伊勢,3 顆星,2021年10月6日,更新無限循環，刪除之後下載不了，希望能盡快改善！,元大銀行 Yuanta Commercial Bank,24
20317,無名,5 顆星,2023年3月31日,零晨2點多6000入帳！這事幹的漂亮！！！平時服務也很棒,玉山行動銀行,28
10258,雷靈澤,1 顆星,2023年7月15日,更新完之後還是不能進app啊？到底在搞什麼啊？,富邦行動銀行,23
29895,Air Sky,1 顆星,2022年4月26日,我完全卡死在防護金鑰完全進不去下一步，試了好幾次，有成功進去還要簡訊驗證，結果完全沒有簡訊傳過來，客服打了好幾次都沒有辦法，只是登入就搞了快一週，你們系統真的有做好嗎？這樣的系統如何保護客人的資訊？本人登入都困難重重，何況你們內部會不會出現資泄漏問題？,將來銀行 NEXT BANK,126
15349,廖小忠,5 顆星,2023年3月4日,👋謝謝中壢分行”施振翔專員‘’的服務👍👍👍👍👍👍👍👍👍❤️❤️❤️❤️❤️❤️❤️❤️,第一銀行 第e行動,43
29593,謝啟村,1 顆星,2022年11月13日,包一包回家去吧 光是個客服就打到快瘋了 根本都沒回,將來銀行 NEXT BANK,25
3574,陳財裕,1 顆星,2022年3月10日,"說什麼連線異常自動關閉App,叫我更新版本,更新後,也沒有用啊。",國泰世華網路銀行CUBE,32
17574,keslie kuo,5 顆星,2021年11月24日,常常按一下就全部空白，如果沒設計好，為什麼要放上來讓人罵呢？,永豐行動銀行,30
26486,CHEN-YEN TSAI,1 顆星,2021年12月6日,過了將近半年還是沒收到任何推播，該開的設定都開了，客服回覆的地方也看了，通知中心明明就有新訊息，推播就是沒出現，不管是刷卡還是什麼推播都沒有，看來是沒有要修推播吧,Richart,81
19951,Ying-shun Syu,3 顆星,2023年7月17日,痾，為什麼跨行轉帳手續費不直接換算出來？轉完才顯示收多少也太狠了；以後盡量不用玉山轉了⋯⋯,玉山行動銀行,45
31060,Upton,1 顆星,2022年7月1日,登入異常只會跳出訊息要客教致電到銀行客服，然後所有服務人員都在忙線中，強迫客戶聽台銀廣告。公股銀行的服務品質真的就是不如其他商業銀行，連 APP 更新、問題排除跟流程都遠遠不及。,臺灣銀行-網路銀行隨身版,89
17394,馮凱蓁,3 顆星,2022年3月22日,一直以來用得好好的，今天要登入，卻一直告訴我說app不是從googleplay 官方管道下載的，卸除重新下載也不行？？是怎麼回事？？,永豐行動銀行,66
3718,Libby,1 顆星,2022年2月23日,真的難用到爆炸 忘記密碼而已囉哩吧縮一大堆 系統不穩定還帶不到資料 最後說驗證失敗明天才能用 浪費時間 真是有夠莫名其妙 ！！！！,國泰世華網路銀行CUBE,65
8168,熊貝爾{10級在地嚮導},5 顆星,2022年3月14日,新版的介面簡單明瞭，但還需要一段時間適應，不過今天發現兩個問題 : 第一個是線上取號看不到自己已取的號碼。 第二個是完全沒有目前叫號的顯示，完全不知道什麼時候該準備出門，這樣不就失去線上取號不用去銀行等待的目的了嗎？,中國信託行動銀行 Home Bank,108
21965,Hu KEVIN,4 顆星,2023年2月11日,希望可以出台灣pay的小工具在桌面就可以直接用,合作金庫銀行,23
2551,王佩玲,1 顆星,2022年8月19日,轉帳訊息顯示錯誤，無更新連接，依系統建議移除重新安裝，從昨晚到現在安裝一直在轉圈…轉不完的圈…救命啊！發生什麼事！,國泰世華網路銀行CUBE,57
8595,麥問,1 顆星,2022年3月12日,我已經更新了，進去APP又叫我更新，又把我跳出,中國信託行動銀行 Home Bank,23
37,小幸,1 顆星,2024年3月20日,設定交易驗證碼3分鐘完全收不到簡訊，過了一小時才收到，一天還只能申請3次，沒有一次能順利成功，網銀最基本的轉帳都不能用是要我卸載是不是,國泰世華網路銀行CUBE,67
25443,張小偉,1 顆星,2023年6月2日,很難用，開啟APP的速度很慢，「載入中」畫面過久，也不知道該和Richart Life如何區分？要用哪一個,Richart,53
7026,Lin Nopp,2 顆星,2022年6月19日,設計的莫名其妙，一下收訊息，一下確認信件。但只要一切換APP就要全部重來。根本在浪費時間，有夠麻煩。,中國信託行動銀行 Home Bank,50
1052,林秀珠,1 顆星,2023年6月6日,很爛，我的信用卡款不足，當天補入帳戶，卻無法扣款，有待改進，是要加利息嗎？,國泰世華網路銀行CUBE,37
18123,Yung-Cheng Wu,1 顆星,2024年1月7日,依據指令更新最新，輸入到帳密後仍無法使用app到底是怎樣,華南銀行+,28
26550,百百,1 顆星,2021年11月21日,為什麼又更新了....這個關閉浮動視窗很不便民😐,Richart,24
4672,Yen Tony,4 顆星,2023年12月20日,操作介面簡單直覺，希望新增轉帳限額剩餘額度提示,中國信託行動銀行 Home Bank,23
9603,許廷廷,1 顆星,2023年11月27日,到底為啥可以在一般上班時間進不去系統？？？？？？？？一直說系統連線異常，整台手機就只有你家網路不通，你們家工程師是在混水摸魚？？？？？？,富邦行動銀行,68
16016,Liu Eric,1 顆星,2021年10月11日,你不是要推台灣PAY，用第e行動台灣PAY，要用又出現要到臨櫃辦理， E指通設定，開戶時為何不辦好?插卡驗證一直沒反應，難用.。換台電腦一直下載又出現，無法使用晶片卡元件，請下載元件。沒用過這麽讚的,第一銀行 第e行動,99
4268,曾心妤,1 顆星,2024年4月4日,這次更新怪怪的，一直對不到網路，都重新開機了，後來，還是重新下載，才完成登入,中國信託行動銀行 Home Bank,38
23713,TC Wang,1 顆星,2022年7月28日,更新完後，無法使用指紋辨識，裝置本身指紋辨識正常！,台新銀行行動銀行,25
15300,ShouAn Wang,1 顆星,2023年6月30日,Android 14就閃退 銀行App 就第一的會這樣 請開發人員好好正視這個問題,第一銀行 第e行動,41
18281,吳崑生,5 顆星,2023年12月28日,方便且迅速，身為一個現代人就該有網路銀行。,華南銀行+,21
25412,陳麒安,2 顆星,2023年6月21日,問了客服也沒用，只能自己看評論有回覆的方法一個一個試，後來終於發現雖然程式更新到最新也是沒用，還要再去設定裡面清除Google Play商店的快取資料，然後打開richart，他還會有另一個自己軟體內部的更新，如果沒清除的話雖然一樣可以打開richart，只是會卡在載入畫面 FQ台新客服 更新過後每次登入不是要好幾分鐘（有時候還會超過五分鐘以上），不然就是登入失敗，誇張，重新安裝也一樣，只有重開機能順利登入，過幾天又一樣了，是每次登入都要重開機嗎,Richart,225
19180,楊雯婷,4 顆星,2024年3月1日,(更新）障礙已排除已可正常登入 _______________ 網路環境：遠傳4G 跟 中華電信WiFi 裝置型號：sony Xperia 10 IV 裝置系統版本：Android 13 行動銀行APP版本：4.7.3 您遇到問題的時間點：2024年3月1日 06:30 請說明您遇到的問題（錯誤代碼等）： App一直sco05偵測到您的裝置有連線風險，完全不能使用app，這真的很嚴重非常不方便，拜託盡快恢復以前正常登入，別弄這種麻煩的更新。 以前隨時很方便就能登入玉山app查看，現在徹底無法登入也太過份了。,玉山行動銀行,256
28230,Chen M,1 顆星,2022年10月12日,"以別家銀行的App相比你們的容量特別大,大了好幾倍有一點誇張1.3GB!!!!Bankee 才80MB",LINE Bank,51
7737,呂彥鋒,1 顆星,2022年3月30日,拜託別再沒事找事做了 越更新越爛 原本繳費可以掃條碼或QR code的 現在不行了,中國信託行動銀行 Home Bank,41
22805,chen chen,2 顆星,2023年5月9日,我不知道是我找不到還是APP還沒建置帳號產生QR code可讓對方掃直接帶入帳號，這好像是基本功能了吧,凱基銀行,51
10952,林沛颖,1 顆星,2023年7月14日,非常爛的app 經常提示更新，但是卻更新不了。。。,富邦行動銀行,25
16902,蝦蝦儂,1 顆星,2023年4月15日,強硬逼迫更新但是隨之而來的是一堆麻煩事 要求五大電信業者 又要跑臨櫃 還只能設三台 我用app是要享受便利還是在找罪受？ 解綁軟體剪卡換家銀行存比較快,永豐行動銀行,75
20699,Mentholatum Dt,5 顆星,2022年8月9日,原本國外收不到簡訊OTP碼，轉帳感到苦惱，現在多了指紋跟其他方式辯證，方便多了，但希望安全性也能把關，加油。,玉山行動銀行,54
28936,舒洛,1 顆星,2023年8月18日,花旗原用戶，註冊連第一步都無法繼續，一直顯示該視窗： ［您尚未註冊接收交易密碼之手機號碼，請洽鄰近分行進行註冊。］ 平常日就是無法前往銀行，網路也查不到相關解決方式，客服又要打30分鐘以上，感覺極差。,DBS digibank TW 星展行動銀行,100
6994,EY,1 顆星,2022年6月23日,app改版後超級難用 有的功能都不見 看不出你們優化了什麼,中國信託行動銀行 Home Bank,29
20716,陳柳丁,2 顆星,2022年8月5日,什麼狀況？我從上次要登入這個APP開始就一直出現「（SC02)已偵測到您的裝置有連線風險，為保護帳戶安全，暫不開放本服務...」我連的是自己家裡的網路欸！而且就算改成用我自己的網路他還是一直出現，害我都沒辦法登入，頁面一直亂跳。可以請問這是什麼狀況、要怎麼解決嗎？謝謝,玉山行動銀行,134
28276,O_O Koala,1 顆星,2022年8月29日,一直卡在身份證拍照，永遠在轉圈圈。直接删App。,LINE Bank,24
2282,鼠勾以捏（鼠勾以捏）,5 顆星,2022年10月8日,很方便的國泰世華銀行app，線上繳信用卡款很方便,國泰世華網路銀行CUBE,24
11115,Ning,1 顆星,2023年7月14日,已經更新完畢.就是不行登入.一直叫你更新？重新開機跟重新載卸也一樣....,富邦行動銀行,37
7394,房慶和,1 顆星,2022年4月25日,跟我說軟體要更新，更新完就出現日期時間設定錯誤，都不做測試的嗎,中國信託行動銀行 Home Bank,31
29638,yyy kkk,1 顆星,2022年10月13日,APP做的很爛很醜，頭貼何時可以換自己喜歡的？,將來銀行 NEXT BANK,23
14224,十月,4 顆星,2023年8月28日,小米手機管家會誤判元大app有詐騙行為！ --- 就是在google play下載的，其他銀行都沒問題，就顯示元大有風險,元大銀行 Yuanta Commercial Bank,60
23200,張可佳,3 顆星,2024年1月30日,可否顯示每日及每月剩餘可轉帳金額，這樣在轉帳時就知道還有多少錢可以轉帳,台新銀行行動銀行,35
3009,JJ,1 顆星,2022年6月3日,以前在國泰辦的信用卡明明都已經 辦理 截止停用 剪卡 為什麼在這個APP可以看到我五六張信用卡可怕的是這些信用卡都超五年左右都剪卡了。,國泰世華網路銀行CUBE,67
16838,盧建谷,5 顆星,2023年5月14日,方便快速且比其他銀行有較多手續費折讓喔，讚。,永豐行動銀行,22
26570,Julie Huang,2 顆星,2021年11月18日,查看基金淨值，績效，持股...然後，回不去上一頁了,Richart,25
5704,Allen Lai,3 顆星,2023年3月26日,App名可以加上貴司的名字嗎，安裝後只剩 home bank怎麼找得到,中國信託行動銀行 Home Bank,35
30038,金本,1 顆星,2022年3月30日,一直等待中無法下載是三小啦 一顆星 等可以下載再說,將來銀行 NEXT BANK,25
20992,samantha lin,2 顆星,2022年4月9日,為何app一直無法開起，就算從新下載後也無法開,玉山行動銀行,23
25856,Yun Wu,4 顆星,2022年8月6日,信用卡回饋類別改掉了嗎？2號結帳到現在都沒看到,Richart,23
27618,Chen東尼,1 顆星,2022年10月8日,App在10/8無預警一直閃退無法登入？？？爛到爆！！！使用realme手機，查過App及手機都沒要求新更新？？？,新光銀行,57
15441,風林火山（菊次郎）,1 顆星,2022年9月16日,臨櫃專員非常不專業，申請數位帳戶有送LINE幣200，卻只字不提，現在申請完了從粉獅幣平台登陸已經沒法領了，坑爹坑到姥姥家去....,第一銀行 第e行動,66
20610,Ralph Tsai,2 顆星,2022年9月1日,App更新後，從”消費通知”要連結至Google的”行事曆”會閃退，且會重新登入,玉山行動銀行,40
24464,林建宏,1 顆星,2021年12月14日,爛爆了！修那麼多天還用不好！ 之前版本介面簡單不用，搞這新的用一次就壞了！ 台新管理階層是睡著了還是裝死過太爽了啊！,台新銀行行動銀行,58
14999,吳志良,1 顆星,2021年12月15日,轉帳一直收不到認證簡訊，透過線上客服也一直沒回應....,元大銀行 Yuanta Commercial Bank,28
10398,俠客炫風,1 顆星,2023年7月15日,請更新，但APP卻無法使用 網銀完全不能使用,富邦行動銀行,22
20286,coldstar #,2 顆星,2023年4月19日,自動填入簡訊密碼完全是壞的。雖然有看到備註寫說請 Android 使用者將其關閉，但有空改備註卻沒空直接把功能註解掉嗎？,玉山行動銀行,60
15687,Freda Huang,4 顆星,2022年3月7日,對我來說，頗實用，可是太常更新，而且每次更新都花很長時間，甚或必須刪除原版再選用新版，導致所有相關作業停擺或必須重新啟動。請體諒消費者依賴這個APP的心情。謝謝。,第一銀行 第e行動,81
27986,零件,1 顆星,2023年9月25日,爛東西辦帳號拍照都已經很清晰了還一直給我失敗,LINE Bank,22
3671,冬天雨季,5 顆星,2022年3月1日,更新後無法直接開啟 要透過商店開啟 超怪的,國泰世華網路銀行CUBE,21
17780,Ray Wang,1 顆星,2021年7月8日,"我是工程師，會開debug mode, 請叫做出檔debug mode設定的人去吃大便，每次開關都要重調設定 我知道客服跟pm是不同人，我沒有針對客服，下這決定的人去吃屎，而且他屎就在腦袋裡 然後客服辛苦了",永豐行動銀行,103
18221,張維真,1 顆星,2023年12月31日,"強迫更新,app又跑那麼久.....還沒更新好。是要人家都不要用嗎？",華南銀行+,34
14554,澤西,1 顆星,2022年8月27日,為何昨前幾天更新完昨天到現在都無法開啟，一直顯示在開頭的廣告詞，跟洽詢服務專線。。。,元大銀行 Yuanta Commercial Bank,42
3497,真的很抱歉,1 顆星,2022年3月19日,郵局一般戶都有各十次跨提跨轉免手續費了，國泰還沒有？只好一領到錢就轉到LINE再轉到郵局了,國泰世華網路銀行CUBE,45
9087,amber Chang,1 顆星,2022年1月8日,又來了，之前才這樣過，現在又一直要我更新，明明就已經是最新版本了,中國信託行動銀行 Home Bank,32
6988,Kate Yueh,1 顆星,2022年6月24日,一直顯示更新，卻無法跑完。。。怎摸一直在更新app沒完沒了,中國信託行動銀行 Home Bank,29
18839,KIKI,1 顆星,2022年9月26日,App一直轉圈非常慢，App還交易錯誤無法登入信用卡功能,華南銀行+,28
6101,Ray C,2 顆星,2022年12月11日,使用起來頓頓的，介面使用起來不流暢，功能太多，指示不清楚，常常找不到自己想用的功能。,中國信託行動銀行 Home Bank,42
20339,陳楨（元琉煥926）,2 顆星,2023年3月15日,驗證失敗 我一直覺得玉山的客服是很珍貴嗎 這麼難找 兩三天下來沒有客服回過一次電話 認証不過 也不說問題出在哪 自己打去玉山 怎麼轉接都怎麼都客服 不如這樣你就一到五你都打烊 就做6日 反正也不是你們在做 這樣的一間銀行還有人嗎？ 認證不能過 也不告訴你問題 不斷的重複再重複也不會有人打電話來跟你說 淘寶老闆這麼厲害怎麼會常常疏忽在這種小問題 那基本上銀行絕對不能只跟一家配合 這是常識 要讓銀行之間有互動競爭他們才會積極 要不然認證兩三天一通電話也不會有人打給你 打去銀行找不到一個客服 這個才是真正的誇張 今天禮拜三而已 昨天就在打銀行怎麼打都沒有客服 光銀行的問題可能把很多客人趕去找你商那邊平台買了 銀行是要配合一些公司營運 不是來製造問題給那間公司的客戶 這樣的銀行要來幹嘛 而且他們跟某家遊戲公司這麼好 哪家遊戲公司也是不是很正點的公司,玉山行動銀行,375
3125,mogpierobin Y,5 顆星,2022年5月6日,使用國泰app已經很久了，但有個疑問，帳戶的排列順序是否可以自由更換，常用的可以由自己擺放位子，希望這個功能也能設計進去，應該也會蠻便利的吧。,國泰世華網路銀行CUBE,71
22376,賴劒,1 顆星,2021年6月10日,裝置綁定無法在APP內修正 官方網站也沒有刪除舊手機的選項 爛透了！工程師加油好嗎,合作金庫銀行,41
25352,3-4 _洪梅菁 (MJ),3 顆星,2023年8月2日,上傳照片的功能有問題哦... R幣任務有些按不進去…..,Richart,28
9312,Yen-Hsun Chen,5 顆星,2024年2月28日,建議信用卡部分，可以依據不同卡列出總消費金額，使用者有多張卡時就不用自行計算了,富邦行動銀行,39
4593,Bei,1 顆星,2024年1月15日,金融卡刷卡額度好久都不給更改，只會顯示系統升級中是怎樣？,中國信託行動銀行 Home Bank,28
24550,四寶媽范范,5 顆星,2024年4月3日,"台新銀行app很方便、用習慣了，而且全家便利商店80%都有台新銀行的app, 跨行轉帳跟跨行提款都有幾次可以0手續費，很適合出門在外臨時要提款的人，省時省力省錢（手續費）。",Richart,86
10853,Kevin,1 顆星,2023年7月15日,到底行動銀行要如何更新憑證 Play商店都已經顯示是最新的，沒辦法更新,富邦行動銀行,35
11510,黃芯芯,5 顆星,2023年4月29日,目前使用起來還挺順手，介面，功能選擇都很清楚👍,富邦行動銀行,23
29936,Wolf Wang,2 顆星,2022年4月17日,有不少Bug但是又不能截圖反應，真是糟糕。,將來銀行 NEXT BANK,21
27298,Ben Wu,2 顆星,2023年9月21日,9/22剛重新安裝，卡在同意條款滑不動，強制關掉程app重開，卡在要點選密碼登錄亦無回應....,新光銀行,48
10173,sam mouse,2 顆星,2023年7月15日,接到訊息要跟新，結果跟新卻結果一直要跟新憑證，無法跟新，一直停留在要跟新 煩啊，又要請假處理，只為了這app,富邦行動銀行,54
20282,Lala S,1 顆星,2023年4月22日,非常差的體驗！認購玉山股，弄了五次，每次到了允許讀取簡訊環節無論拒絕或允許，都會自動跳掉....怎麼搞的？,玉山行動銀行,53
4941,Yi sheng Lin,4 顆星,2023年10月16日,手機更新Android 14後，開啟app會出現錯誤訊息，已與客服聯絡，目前尚未得到回覆！,中國信託行動銀行 Home Bank,45
11238,簡宏志,3 顆星,2023年7月13日,會在半夜12點左右推播優惠資訊，非常不適當的時間,富邦行動銀行,24
14076,范正欣,1 顆星,2021年7月13日,一直要我更新，更新完畢又持續要我更新，是鬼打牆嗎？上線前工程人員能否測試一下啊？!,兆豐銀行,41
30031,Howl,1 顆星,2022年3月31日,三星NOTE9+ANDROID 10 拍證件會有問題，拍照畫面會閃退，寫信給客服第三天了也沒人回應,將來銀行 NEXT BANK,49
5680,chi mi,5 顆星,2023年4月2日,好用，連結line也會即時通知有領錢或入帳，刷line pay也會即時通知,中國信託行動銀行 Home Bank,37
18933,Han-Yu Hsieh,1 顆星,2022年8月26日,「華南銀行」與「華南銀行+」是否無法共存？ 使用「華南銀行+」無法裝置綁定，進入裝置綁定認證頁面點選「點此查詢綁定狀態」，頁面轉圈圈後沒有任何反應。只能又回頭繼續用舊版「華南銀行」和已綁定的隨行保鏢。(8/23: 問題已解決；8/26: 提問了10天才有回應，效率低落，自己想辦法找答案比較快),華南銀行+,147
25172,小歐,3 顆星,2023年8月11日,這次更新之後很常沒辦法用指紋辨識登入，而且內建的畫面變地較不直觀,Richart,32
21475,Judy Lai,1 顆星,2021年11月28日,為何要針對oppo 手機用戶！明明手機還可以用，卻要為了能登入你們家app花錢換手機不是很搞笑嗎？手機app的好處就是「方便」，如果每次有需求還需要運用電腦介面登入，那請問手機app是用來裝飾手機桌面的？？？一個月前還可以登入，一個月後卻顯示手機不支援，一堆網友的抱怨聲視而不見，給一星我都覺得很奢侈。既然這麼無作為，直接換一家銀行還比較快，爛死了！,玉山行動銀行,175
1713,Panda Hsu,1 顆星,2023年1月9日,今天16:00左右要轉帳，都沒收到認證碼。試了3次，放棄。改用台新Richard。看其他留言也有相同狀況。急著轉帳感受真不好。CUBE不是穩定的系統，為何要硬推？,國泰世華網路銀行CUBE,81
22455,Yang傑,1 顆星,2021年3月2日,最爛網路和app的銀行就是合作金庫，超差的體驗,合作金庫銀行,23
10067,HAUHWA HAUHWA,5 顆星,2023年8月3日,因為只用幾個查詢功能，目前用起來是覺得還蠻快蠻順手,富邦行動銀行,25
20272,陳意雯,1 顆星,2023年4月30日,電話客服，線上客服，沒有一個接通的，到底是有多忙，兩個小時還聯絡不上,玉山行動銀行,34
11183,Norman Kuo,2 顆星,2023年7月14日,一直要求更新，卻沒有新的版本，連app本身都進不去,富邦行動銀行,25
21366,氣氛,1 顆星,2022年1月16日,轉帳需要在一百多秒內收簡訊填驗證碼 最後十秒才寄簡訊給我^^好棒喔 加上網路延遲根本來不及 還得重轉 麻煩得要死 中間浪費兩分鐘,玉山行動銀行,64
29533,chen,5 顆星,2022年12月23日,邀請碼W734Z 歡迎大家填寫我的邀請碼 謝謝：）,將來銀行 NEXT BANK,25
11480,JCW,1 顆星,2023年5月4日,為什麼App刷卡通知都不會出現，那我設定是幹嘛 設心酸的嗎 ？？？,富邦行動銀行,33
683,心祐,5 顆星,2023年10月12日,繳費轉帳改方案都在app就能辦到非常方便。,國泰世華網路銀行CUBE,21
