index,pred
6719,1 顆星
20659,1 顆星
26049,1 顆星
8471,1 顆星
9218,1 顆星
19469,1 顆星
20664,1 顆星
6773,4 顆星
20838,5 顆星
15142,5 顆星
14703,5 顆星
25718,1 顆星
21034,2 顆星
3620,1 顆星
8474,4 顆星
10899,4 顆星
17486,1 顆星
22393,1 顆星
18832,1 顆星
23929,1 顆星
8930,4 顆星
2043,1 顆星
27390,5 顆星
22909,1 顆星
1440,2 顆星
12418,3 顆星
12065,5 顆星
27619,2 顆星
14844,1 顆星
7585,1 顆星
25449,5 顆星
2407,2 顆星
8487,4 顆星
24268,1 顆星
25617,2 顆星
6400,5 顆星
7860,5 顆星
3271,1 顆星
26389,4 顆星
20619,1 顆星
125,3 顆星
5242,1 顆星
16105,1 顆星
5924,4 顆星
5219,3 顆星
4265,3 顆星
30549,5 顆星
22667,4 顆星
16523,5 顆星
27036,4 顆星
151,5 顆星
27335,5 顆星
13397,4 顆星
5509,2 顆星
23882,2 顆星
17539,1 顆星
27125,5 顆星
18079,2 顆星
9681,1 顆星
29931,1 顆星
23513,2 顆星
19511,3 顆星
21417,2 顆星
373,4 顆星
20370,2 顆星
26482,5 顆星
21880,2 顆星
29422,2 顆星
10077,5 顆星
13914,1 顆星
25944,2 顆星
26013,5 顆星
9306,5 顆星
5516,1 顆星
8092,1 顆星
12411,4 顆星
25157,1 顆星
11972,1 顆星
10462,3 顆星
24035,2 顆星
22057,2 顆星
19922,5 顆星
13452,1 顆星
26187,1 顆星
4544,5 顆星
26950,5 顆星
16341,1 顆星
29891,2 顆星
9286,1 顆星
13089,2 顆星
12297,3 顆星
330,1 顆星
25417,3 顆星
11036,4 顆星
22642,1 顆星
365,1 顆星
13150,1 顆星
607,4 顆星
20810,1 顆星
6182,5 顆星
16268,1 顆星
12927,4 顆星
27252,5 顆星
15402,1 顆星
30200,1 顆星
17726,5 顆星
18951,1 顆星
13172,1 顆星
15581,1 顆星
23876,1 顆星
28768,3 顆星
10796,5 顆星
9262,1 顆星
6503,1 顆星
2619,1 顆星
13374,1 顆星
11375,1 顆星
9883,1 顆星
13448,5 顆星
18345,2 顆星
7620,5 顆星
27002,4 顆星
3986,5 顆星
2179,1 顆星
20445,2 顆星
13571,1 顆星
18767,4 顆星
8152,4 顆星
16453,1 顆星
4991,5 顆星
1425,1 顆星
22471,5 顆星
2040,1 顆星
22908,1 顆星
30414,1 顆星
23135,1 顆星
3270,5 顆星
5407,1 顆星
25277,1 顆星
30926,1 顆星
23212,1 顆星
17996,2 顆星
9111,1 顆星
30734,5 顆星
29172,5 顆星
5689,5 顆星
241,1 顆星
10838,4 顆星
1534,2 顆星
21248,1 顆星
29108,1 顆星
592,1 顆星
2016,1 顆星
23411,4 顆星
16284,1 顆星
22621,1 顆星
26233,1 顆星
6939,1 顆星
10351,1 顆星
13485,1 顆星
24327,4 顆星
28728,1 顆星
22713,1 顆星
23112,4 顆星
13318,1 顆星
12558,1 顆星
2568,1 顆星
18278,1 顆星
8592,1 顆星
25768,5 顆星
25256,2 顆星
16961,1 顆星
3468,4 顆星
8501,1 顆星
490,1 顆星
11424,1 顆星
15275,1 顆星
26025,2 顆星
24015,1 顆星
10045,3 顆星
6801,1 顆星
12320,1 顆星
6253,1 顆星
15546,3 顆星
22608,1 顆星
7915,1 顆星
24771,1 顆星
28516,1 顆星
5520,5 顆星
29086,1 顆星
9679,5 顆星
11777,1 顆星
1361,1 顆星
25915,2 顆星
4782,1 顆星
11652,1 顆星
4852,4 顆星
28776,3 顆星
30644,1 顆星
26619,1 顆星
15782,5 顆星
14714,1 顆星
20994,2 顆星
31019,1 顆星
25177,1 顆星
31309,1 顆星
1590,3 顆星
1100,2 顆星
2638,2 顆星
4895,1 顆星
8245,4 顆星
22444,4 顆星
22299,1 顆星
1362,2 顆星
28328,5 顆星
6072,1 顆星
8945,1 顆星
2582,1 顆星
10949,1 顆星
29100,5 顆星
26892,4 顆星
28884,1 顆星
3356,1 顆星
6459,1 顆星
4734,1 顆星
13016,4 顆星
15347,3 顆星
21623,5 顆星
12773,5 顆星
12757,5 顆星
4211,1 顆星
10763,3 顆星
4378,5 顆星
2388,5 顆星
9232,1 顆星
17772,1 顆星
31165,5 顆星
31169,2 顆星
30076,5 顆星
20894,5 顆星
5821,1 顆星
16273,1 顆星
21526,4 顆星
18011,5 顆星
23418,1 顆星
23755,5 顆星
6901,4 顆星
11743,5 顆星
26379,1 顆星
4901,1 顆星
4748,5 顆星
17286,1 顆星
21511,1 顆星
721,3 顆星
12046,5 顆星
27603,1 顆星
4566,5 顆星
5870,5 顆星
2200,3 顆星
5415,2 顆星
2730,4 顆星
6786,5 顆星
16607,1 顆星
24006,1 顆星
17319,1 顆星
2925,1 顆星
8652,1 顆星
8067,1 顆星
4458,2 顆星
26516,1 顆星
28293,5 顆星
232,1 顆星
16660,3 顆星
16115,2 顆星
2171,2 顆星
26142,1 顆星
1540,1 顆星
29078,1 顆星
20956,1 顆星
2729,1 顆星
6714,5 顆星
15697,2 顆星
12205,1 顆星
29255,1 顆星
21322,1 顆星
4780,2 顆星
29015,2 顆星
19977,5 顆星
669,1 顆星
4627,1 顆星
6241,1 顆星
775,1 顆星
12477,1 顆星
8958,2 顆星
734,4 顆星
23936,2 顆星
15210,1 顆星
29976,1 顆星
14581,3 顆星
23831,1 顆星
6146,4 顆星
26010,4 顆星
22046,3 顆星
24154,1 顆星
14731,1 顆星
9598,1 顆星
27948,4 顆星
31449,1 顆星
29669,1 顆星
23509,2 顆星
17583,1 顆星
17121,5 顆星
15646,5 顆星
14773,1 顆星
5828,5 顆星
17267,5 顆星
11330,1 顆星
29397,5 顆星
24336,1 顆星
7048,1 顆星
17173,1 顆星
505,5 顆星
11711,1 顆星
8645,1 顆星
10003,5 顆星
30114,2 顆星
30525,5 顆星
10071,3 顆星
29626,1 顆星
14746,1 顆星
25076,2 顆星
19823,4 顆星
11890,5 顆星
13678,1 顆星
3262,5 顆星
14508,1 顆星
28509,4 顆星
21614,1 顆星
6929,1 顆星
1138,1 顆星
22684,3 顆星
20123,1 顆星
12190,1 顆星
17066,1 顆星
2515,5 顆星
12525,2 顆星
16077,1 顆星
14584,1 顆星
15834,1 顆星
5548,5 顆星
10489,1 顆星
13116,1 顆星
70,2 顆星
3077,4 顆星
26152,3 顆星
10541,3 顆星
11886,5 顆星
14494,2 顆星
8748,4 顆星
26186,2 顆星
11800,2 顆星
30700,3 顆星
20491,1 顆星
20341,1 顆星
297,5 顆星
31412,1 顆星
9272,1 顆星
24480,2 顆星
28016,1 顆星
24741,1 顆星
22763,5 顆星
13479,1 顆星
24990,1 顆星
25085,5 顆星
30535,1 顆星
19512,5 顆星
28384,4 顆星
1048,1 顆星
22840,1 顆星
30583,3 顆星
8865,1 顆星
261,1 顆星
11123,1 顆星
23220,3 顆星
27822,1 顆星
2634,5 顆星
9472,3 顆星
15141,4 顆星
7765,4 顆星
29164,4 顆星
22854,1 顆星
17355,1 顆星
25041,4 顆星
18905,1 顆星
27612,1 顆星
20099,2 顆星
20579,3 顆星
10477,1 顆星
22880,5 顆星
8979,1 顆星
21234,5 顆星
28092,1 顆星
28145,1 顆星
6933,5 顆星
17167,1 顆星
10039,1 顆星
9397,5 顆星
21093,1 顆星
24029,1 顆星
11152,1 顆星
19097,2 顆星
6582,4 顆星
13161,1 顆星
23732,1 顆星
16623,2 顆星
9690,2 顆星
1586,2 顆星
2152,4 顆星
27316,5 顆星
10692,5 顆星
22516,1 顆星
12790,5 顆星
3240,1 顆星
16876,1 顆星
22373,1 顆星
14298,1 顆星
12422,1 顆星
7958,1 顆星
17092,1 顆星
6625,2 顆星
13059,1 顆星
23208,2 顆星
27432,5 顆星
13962,3 顆星
14196,2 顆星
9668,4 顆星
24203,3 顆星
29529,4 顆星
11945,3 顆星
25920,1 顆星
5624,5 顆星
16510,1 顆星
9475,2 顆星
18672,5 顆星
6665,3 顆星
9356,5 顆星
9463,1 顆星
27009,2 顆星
15481,5 顆星
6116,4 顆星
22285,2 顆星
2771,4 顆星
23841,5 顆星
19002,1 顆星
24064,1 顆星
17805,5 顆星
7933,1 顆星
24558,1 顆星
11807,1 顆星
24253,1 顆星
24173,4 顆星
11596,4 顆星
27023,2 顆星
11650,1 顆星
10321,1 顆星
7483,5 顆星
1113,2 顆星
12837,5 顆星
16193,1 顆星
11988,2 顆星
25540,5 顆星
17464,1 顆星
24239,1 顆星
25179,5 顆星
17345,1 顆星
11416,1 顆星
30123,1 顆星
30550,3 顆星
4970,2 顆星
409,5 顆星
25580,1 顆星
20397,3 顆星
15565,1 顆星
3708,1 顆星
30474,4 顆星
21176,5 顆星
2078,1 顆星
4262,5 顆星
3447,5 顆星
20029,4 顆星
30199,1 顆星
23854,1 顆星
3581,3 顆星
11443,2 顆星
1313,4 顆星
4245,1 顆星
26019,4 顆星
25386,1 顆星
7014,1 顆星
10337,1 顆星
16333,2 顆星
24280,1 顆星
13314,5 顆星
713,3 顆星
28347,1 顆星
7354,1 顆星
28778,1 顆星
18769,1 顆星
23337,5 顆星
10978,5 顆星
18846,1 顆星
23448,1 顆星
30558,2 顆星
23052,1 顆星
1053,3 顆星
14658,5 顆星
3102,4 顆星
25289,1 顆星
4704,1 顆星
16148,4 顆星
18800,1 顆星
16094,1 顆星
17731,5 顆星
14315,1 顆星
12721,5 顆星
7813,1 顆星
30154,1 顆星
7111,4 顆星
6869,5 顆星
29312,3 顆星
12277,5 顆星
19641,1 顆星
360,1 顆星
18119,3 顆星
15215,1 顆星
26455,2 顆星
22551,1 顆星
8837,5 顆星
23387,1 顆星
16992,1 顆星
2218,3 顆星
7966,1 顆星
8623,2 顆星
15034,1 顆星
24347,3 顆星
15405,3 顆星
5810,1 顆星
6646,1 顆星
11436,1 顆星
1456,2 顆星
1811,1 顆星
13526,5 顆星
27358,1 顆星
18099,5 顆星
9994,2 顆星
14475,1 顆星
21794,3 顆星
27632,5 顆星
22072,4 顆星
7861,1 顆星
29413,5 顆星
18741,1 顆星
28019,2 顆星
6266,1 顆星
3214,2 顆星
25834,5 顆星
25469,2 顆星
24780,2 顆星
19063,1 顆星
384,1 顆星
1077,1 顆星
17957,4 顆星
22347,1 顆星
18199,1 顆星
24105,3 顆星
2706,5 顆星
5965,3 顆星
27537,1 顆星
30262,1 顆星
17639,3 顆星
21807,3 顆星
7045,1 顆星
4105,5 顆星
20105,4 顆星
9972,1 顆星
24841,4 顆星
19422,5 顆星
23396,1 顆星
23948,5 顆星
2689,1 顆星
7905,1 顆星
20140,4 顆星
6368,1 顆星
14148,1 顆星
20573,5 顆星
23751,1 顆星
1556,1 顆星
28822,2 顆星
28648,1 顆星
10599,4 顆星
27547,1 顆星
17095,1 顆星
4168,1 顆星
31049,5 顆星
10733,1 顆星
30290,1 顆星
21676,1 顆星
2813,1 顆星
25509,4 顆星
21575,5 顆星
27193,4 顆星
5492,1 顆星
25077,5 顆星
7902,2 顆星
4026,1 顆星
25293,5 顆星
28751,4 顆星
5209,1 顆星
13259,2 顆星
30486,4 顆星
29734,2 顆星
13396,1 顆星
5303,2 顆星
26724,5 顆星
20237,1 顆星
25612,5 顆星
26704,3 顆星
9552,1 顆星
16812,1 顆星
17003,4 顆星
8287,4 顆星
25750,5 顆星
4853,5 顆星
31434,3 顆星
26204,1 顆星
7249,5 顆星
11811,4 顆星
19406,1 顆星
22891,5 顆星
13243,5 顆星
10244,1 顆星
934,5 顆星
6226,2 顆星
23682,1 顆星
4421,1 顆星
5128,1 顆星
6944,3 顆星
24775,4 顆星
23933,1 顆星
10887,5 顆星
10069,5 顆星
5423,4 顆星
23969,1 顆星
23516,1 顆星
29975,5 顆星
965,1 顆星
12080,2 顆星
5758,5 顆星
21825,3 顆星
23302,1 顆星
14650,1 顆星
3549,1 顆星
10043,5 顆星
26545,1 顆星
16732,5 顆星
17275,5 顆星
9627,1 顆星
20895,3 顆星
8099,2 顆星
11334,1 顆星
17547,5 顆星
30986,1 顆星
30083,1 顆星
25247,4 顆星
4048,5 顆星
29166,1 顆星
30604,5 顆星
23285,1 顆星
14525,1 顆星
15893,4 顆星
24760,1 顆星
3898,1 顆星
24539,5 顆星
19734,2 顆星
23242,1 顆星
16546,5 顆星
24183,1 顆星
18986,1 顆星
3333,1 顆星
11348,1 顆星
3095,3 顆星
9188,1 顆星
6128,2 顆星
29257,5 顆星
14759,1 顆星
15960,4 顆星
27545,2 顆星
19520,5 顆星
27431,1 顆星
9069,1 顆星
19688,5 顆星
5412,5 顆星
12792,4 顆星
21879,2 顆星
2756,4 顆星
25032,1 顆星
8706,4 顆星
18862,1 顆星
3755,1 顆星
24556,5 顆星
15807,2 顆星
21922,1 顆星
7298,2 顆星
15120,1 顆星
18469,4 顆星
6681,5 顆星
14752,3 顆星
25519,1 顆星
7424,5 顆星
9126,3 顆星
30596,1 顆星
18374,5 顆星
11994,4 顆星
30111,3 顆星
9522,1 顆星
26119,1 顆星
27765,1 顆星
14557,5 顆星
26830,4 顆星
23833,4 顆星
27520,1 顆星
11257,1 顆星
25661,1 顆星
30827,5 顆星
7302,1 顆星
8664,5 顆星
16067,3 顆星
26470,5 顆星
14044,1 顆星
6066,1 顆星
23327,1 顆星
23520,4 顆星
29803,1 顆星
4251,5 顆星
10635,1 顆星
17918,5 顆星
14478,1 顆星
28045,3 顆星
26601,2 顆星
25532,1 顆星
9244,1 顆星
13345,3 顆星
1576,4 顆星
27340,1 顆星
568,1 顆星
10729,1 顆星
20111,5 顆星
26080,2 顆星
23693,1 顆星
2848,5 顆星
5882,1 顆星
21824,1 顆星
11409,1 顆星
28664,1 顆星
26350,5 顆星
4039,4 顆星
28880,1 顆星
12169,1 顆星
25518,5 顆星
30778,1 顆星
29867,5 顆星
17782,1 顆星
19478,1 顆星
13685,1 顆星
26931,1 顆星
4015,3 顆星
27824,1 顆星
1410,2 顆星
26863,5 顆星
26244,1 顆星
29093,1 顆星
2728,3 顆星
15273,1 顆星
21984,1 顆星
31359,5 顆星
7571,1 顆星
15342,1 顆星
22974,5 顆星
14805,1 顆星
31140,5 顆星
16171,2 顆星
6362,1 顆星
30005,1 顆星
8231,2 顆星
29235,5 顆星
8227,3 顆星
10861,1 顆星
10569,2 顆星
6920,3 顆星
7555,1 顆星
8118,1 顆星
18302,1 顆星
27219,1 顆星
16463,5 顆星
1870,1 顆星
5962,5 顆星
502,1 顆星
10564,1 顆星
19148,5 顆星
9652,1 顆星
21957,1 顆星
14775,1 顆星
21228,5 顆星
26512,2 顆星
16560,5 顆星
8536,1 顆星
10331,1 顆星
15058,1 顆星
14824,5 顆星
28303,1 顆星
17766,1 顆星
5966,5 顆星
26868,2 顆星
1249,1 顆星
2741,3 顆星
7335,5 顆星
13603,1 顆星
7590,1 顆星
4749,1 顆星
18240,4 顆星
9192,1 顆星
30739,4 顆星
462,2 顆星
21399,5 顆星
28006,1 顆星
274,1 顆星
13138,5 顆星
30477,1 顆星
899,1 顆星
26318,1 顆星
29597,2 顆星
11027,1 顆星
20203,2 顆星
16890,5 顆星
3767,1 顆星
26132,1 顆星
21388,5 顆星
11669,1 顆星
9233,2 顆星
26390,1 顆星
28750,5 顆星
1662,5 顆星
15170,1 顆星
18085,1 顆星
6132,1 顆星
17119,5 顆星
4769,4 顆星
2767,1 顆星
15411,4 顆星
7116,1 顆星
20535,5 顆星
14479,5 顆星
3738,3 顆星
6495,1 顆星
23681,2 顆星
30863,1 顆星
9461,1 顆星
662,1 顆星
1529,3 顆星
503,1 顆星
26903,2 顆星
6388,1 顆星
18342,2 顆星
31357,1 顆星
11940,4 顆星
6917,1 顆星
4260,3 顆星
26342,2 顆星
21173,1 顆星
18660,1 顆星
9980,5 顆星
19957,5 顆星
5637,1 顆星
7268,1 顆星
7260,1 顆星
24424,4 顆星
29703,1 顆星
20692,1 顆星
16740,5 顆星
9988,1 顆星
19908,5 顆星
11622,1 顆星
4046,4 顆星
3820,2 顆星
2259,1 顆星
12646,5 顆星
27859,1 顆星
9968,5 顆星
10270,1 顆星
11889,2 顆星
28138,5 顆星
6476,1 顆星
756,1 顆星
17576,1 顆星
5659,4 顆星
1486,1 顆星
18361,3 顆星
16746,2 顆星
11454,1 顆星
14221,1 顆星
3178,1 顆星
10842,1 顆星
14077,1 顆星
12264,4 顆星
12095,1 顆星
10981,4 顆星
31291,1 顆星
9533,1 顆星
8852,3 顆星
14293,1 顆星
6232,1 顆星
13473,1 顆星
7955,1 顆星
27147,5 顆星
9457,1 顆星
23324,1 顆星
23209,1 顆星
27565,1 顆星
12456,1 顆星
17992,4 顆星
26092,5 顆星
15688,5 顆星
1877,1 顆星
16081,1 顆星
944,3 顆星
13549,1 顆星
1975,2 顆星
18094,1 顆星
1943,3 顆星
4303,2 顆星
5414,4 顆星
26175,4 顆星
2267,2 顆星
26431,4 顆星
3554,4 顆星
25266,1 顆星
10905,1 顆星
14476,5 顆星
27651,1 顆星
26489,2 顆星
26706,5 顆星
26157,4 顆星
4562,2 顆星
28666,1 顆星
17611,1 顆星
12633,1 顆星
16047,1 顆星
8987,1 顆星
16870,4 顆星
8241,1 顆星
20654,4 顆星
11899,5 顆星
29132,2 顆星
2470,1 顆星
11509,5 顆星
8921,1 顆星
21370,4 顆星
12150,5 顆星
30622,3 顆星
7805,5 顆星
16630,5 顆星
21461,3 顆星
28287,1 顆星
12662,5 顆星
8124,1 顆星
12543,2 顆星
29613,1 顆星
16785,1 顆星
27599,1 顆星
1382,1 顆星
30854,2 顆星
24057,1 顆星
26134,1 顆星
11644,2 顆星
1595,2 顆星
26147,1 顆星
22710,3 顆星
8261,1 顆星
16817,2 顆星
15109,2 顆星
20355,1 顆星
8984,4 顆星
21182,2 顆星
28079,5 顆星
23619,1 顆星
21415,1 顆星
28321,1 顆星
27848,2 顆星
27180,3 顆星
20240,2 顆星
10630,2 顆星
29715,4 顆星
11395,5 顆星
6511,1 顆星
11785,1 顆星
30551,3 顆星
4839,4 顆星
4141,1 顆星
11299,1 顆星
11891,3 顆星
4001,1 顆星
16884,5 顆星
24948,3 顆星
564,3 顆星
246,2 顆星
19894,1 顆星
22381,3 顆星
24757,1 顆星
28418,5 顆星
17724,1 顆星
8763,1 顆星
13262,1 顆星
10371,1 顆星
12078,5 顆星
29290,1 顆星
3919,1 顆星
20819,5 顆星
8990,1 顆星
7229,5 顆星
28290,2 顆星
9608,3 顆星
1241,1 顆星
5618,1 顆星
24100,1 顆星
28818,2 顆星
18536,4 顆星
2757,4 顆星
4833,1 顆星
4047,1 顆星
24881,1 顆星
22131,3 顆星
10094,1 顆星
348,3 顆星
21900,1 顆星
8768,1 顆星
27331,1 顆星
28708,1 顆星
29676,1 顆星
17370,5 顆星
23106,1 顆星
12509,2 顆星
22934,1 顆星
4746,3 顆星
31430,4 顆星
16128,2 顆星
6162,5 顆星
27135,5 顆星
8258,1 顆星
20496,1 顆星
27896,3 顆星
28372,5 顆星
6818,5 顆星
5939,2 顆星
21574,5 顆星
15399,5 顆星
1111,5 顆星
9613,1 顆星
24655,5 顆星
4365,1 顆星
19877,5 顆星
1201,1 顆星
28395,2 顆星
15063,4 顆星
21640,1 顆星
13419,4 顆星
30930,5 顆星
25387,5 顆星
3570,3 顆星
27127,5 顆星
8862,1 顆星
2437,5 顆星
31361,1 顆星
12372,5 顆星
24223,1 顆星
21496,1 顆星
7506,1 顆星
11978,5 顆星
20976,5 顆星
24153,1 顆星
11339,1 顆星
19567,1 顆星
3737,2 顆星
30214,5 顆星
19672,5 顆星
1394,2 顆星
14638,5 顆星
17239,1 顆星
17990,5 顆星
5311,2 顆星
11999,5 顆星
19897,4 顆星
16177,2 顆星
6430,5 顆星
7591,5 顆星
21146,5 顆星
19872,1 顆星
17469,3 顆星
27475,5 顆星
30079,3 顆星
9078,1 顆星
19732,3 顆星
26859,1 顆星
7713,1 顆星
17887,1 顆星
13025,5 顆星
3842,2 顆星
23701,1 顆星
17674,1 顆星
27880,1 顆星
31209,2 顆星
27008,4 顆星
15660,5 顆星
11188,1 顆星
28047,3 顆星
20214,1 顆星
970,3 顆星
10572,1 顆星
22919,4 顆星
15930,5 顆星
13277,1 顆星
19375,3 顆星
6958,1 顆星
7550,4 顆星
10731,5 顆星
18413,1 顆星
22957,1 顆星
27552,4 顆星
1059,1 顆星
25804,1 顆星
21755,1 顆星
15448,1 顆星
28604,5 顆星
30373,4 顆星
29420,1 顆星
29130,5 顆星
4823,2 顆星
25459,1 顆星
17915,5 顆星
18164,1 顆星
17074,5 顆星
8399,5 顆星
2109,4 顆星
15249,1 顆星
9227,2 顆星
21030,1 顆星
2701,5 顆星
18786,1 顆星
2579,1 顆星
1908,1 顆星
11370,1 顆星
23191,1 顆星
5013,5 顆星
25016,2 顆星
20021,1 顆星
20244,5 顆星
28587,4 顆星
3126,2 顆星
13673,5 顆星
6934,4 顆星
16064,3 顆星
23883,2 顆星
5278,5 顆星
7361,1 顆星
24003,1 顆星
15935,4 顆星
10102,3 顆星
16545,1 顆星
30420,3 顆星
15533,3 顆星
13421,5 顆星
27480,4 顆星
22631,1 顆星
25583,5 顆星
15467,1 顆星
19342,4 顆星
20855,1 顆星
7531,1 顆星
10507,1 顆星
3217,4 顆星
19540,1 顆星
12432,5 顆星
6051,1 顆星
19753,4 顆星
26009,3 顆星
21335,3 顆星
25486,1 顆星
23476,1 顆星
7886,2 顆星
29209,1 顆星
31,4 顆星
14965,3 顆星
16865,5 顆星
7579,4 顆星
30219,1 顆星
1419,5 顆星
12631,5 顆星
29586,1 顆星
19907,5 顆星
31307,5 顆星
5396,5 顆星
21046,1 顆星
14256,3 顆星
7482,1 顆星
7802,5 顆星
951,1 顆星
14435,1 顆星
2674,5 顆星
2045,1 顆星
26653,5 顆星
21240,1 顆星
1402,2 顆星
11761,2 顆星
13288,1 顆星
9350,1 顆星
20474,5 顆星
24359,1 顆星
31406,5 顆星
27206,1 顆星
11744,5 顆星
18153,4 顆星
13809,1 顆星
6691,4 顆星
28551,1 顆星
1889,5 顆星
7605,5 顆星
14900,2 顆星
30817,4 顆星
2129,1 顆星
26022,5 顆星
20874,1 顆星
9106,1 顆星
8090,5 顆星
28881,1 顆星
13691,4 顆星
13143,5 顆星
26011,1 顆星
26910,5 顆星
22386,1 顆星
5719,1 顆星
23433,3 顆星
3428,4 顆星
20617,1 顆星
19339,5 顆星
26381,5 顆星
3914,1 顆星
27026,4 顆星
6965,1 顆星
29526,1 顆星
26341,1 顆星
13406,5 顆星
7862,1 顆星
649,2 顆星
29697,1 顆星
4547,1 顆星
12839,4 顆星
28261,1 顆星
12705,1 顆星
23467,4 顆星
24518,1 顆星
10805,1 顆星
17828,2 顆星
24711,5 顆星
12467,2 顆星
23573,1 顆星
29642,1 顆星
30355,5 顆星
16904,4 顆星
13444,5 顆星
1087,3 顆星
20633,4 顆星
13839,1 顆星
16783,3 顆星
19218,3 顆星
14327,1 顆星
3209,5 顆星
5824,1 顆星
15150,5 顆星
15132,5 顆星
22839,1 顆星
22676,5 顆星
15148,3 顆星
30126,5 顆星
26362,1 顆星
27636,1 顆星
6165,1 顆星
14334,1 顆星
13250,5 顆星
5886,1 顆星
6095,5 顆星
30022,1 顆星
12763,3 顆星
29712,5 顆星
3472,2 顆星
18914,2 顆星
11294,5 顆星
24686,4 顆星
1479,5 顆星
8266,2 顆星
22850,5 顆星
4144,1 顆星
29238,1 顆星
27770,5 顆星
28012,1 顆星
2924,4 顆星
26358,3 顆星
14086,1 顆星
5926,1 顆星
24671,1 顆星
3223,4 顆星
7012,5 顆星
27994,5 顆星
24038,2 顆星
1952,1 顆星
25094,2 顆星
11772,1 顆星
2872,1 顆星
15542,1 顆星
14925,5 顆星
11166,5 顆星
29801,5 顆星
15156,1 顆星
25985,2 顆星
17870,5 顆星
1888,4 顆星
9395,3 顆星
16642,5 顆星
3775,2 顆星
16236,4 顆星
1205,1 顆星
19201,1 顆星
11196,1 顆星
12979,4 顆星
23930,2 顆星
26822,5 顆星
3388,1 顆星
21469,1 顆星
11698,5 顆星
28185,1 顆星
16825,1 顆星
21704,4 顆星
30981,5 顆星
6089,2 顆星
7303,2 顆星
10322,1 顆星
25940,5 顆星
11198,2 顆星
225,3 顆星
11146,1 顆星
20628,5 顆星
13179,3 顆星
21760,1 顆星
31029,1 顆星
10900,1 顆星
10582,1 顆星
26846,5 顆星
30115,1 顆星
18177,2 顆星
8319,1 顆星
22519,1 顆星
9927,5 顆星
27827,1 顆星
8232,1 顆星
11817,1 顆星
22343,3 顆星
10627,1 顆星
21582,1 顆星
6634,2 顆星
6290,1 顆星
3975,1 顆星
16899,1 顆星
8606,3 顆星
22613,3 顆星
26730,2 顆星
18104,5 顆星
30404,1 顆星
20251,1 顆星
21224,5 顆星
1256,1 顆星
11739,5 顆星
10561,1 顆星
26640,5 顆星
9369,1 顆星
22636,1 顆星
28071,3 顆星
4489,5 顆星
10679,3 顆星
15370,1 顆星
15623,4 顆星
14073,1 顆星
4644,5 顆星
2400,1 顆星
9720,1 顆星
7687,5 顆星
8789,1 顆星
9772,3 顆星
14144,1 顆星
6576,5 顆星
290,1 顆星
4200,1 顆星
2592,5 顆星
4499,5 顆星
14808,5 顆星
11150,1 顆星
14341,1 顆星
7168,1 顆星
5877,2 顆星
6187,5 顆星
2453,3 顆星
16567,1 顆星
12835,3 顆星
1763,2 顆星
25141,1 顆星
22579,5 顆星
16027,5 顆星
25434,5 顆星
7176,1 顆星
2334,5 顆星
21769,1 顆星
31414,5 顆星
22656,2 顆星
19057,1 顆星
27708,1 顆星
1257,1 顆星
24500,5 顆星
10660,2 顆星
1360,5 顆星
2392,5 顆星
893,4 顆星
15661,2 顆星
12963,2 顆星
3260,1 顆星
6279,5 顆星
28518,1 顆星
28869,1 顆星
3988,2 顆星
8165,3 顆星
3676,5 顆星
20975,2 顆星
16481,2 顆星
17985,5 顆星
11328,5 顆星
29112,5 顆星
8481,1 顆星
20386,3 顆星
29919,1 顆星
1741,1 顆星
3710,5 顆星
16650,2 顆星
8901,5 顆星
18563,5 顆星
28556,1 顆星
9211,5 顆星
23575,2 顆星
6475,4 顆星
18259,2 顆星
13389,1 顆星
20578,1 顆星
11561,1 顆星
27875,1 顆星
1711,1 顆星
12707,4 顆星
7102,3 顆星
10707,1 顆星
24259,1 顆星
2799,1 顆星
27749,1 顆星
21462,2 顆星
26360,1 顆星
18577,1 顆星
18158,5 顆星
15388,1 顆星
20803,4 顆星
15474,1 顆星
16166,1 顆星
30208,3 顆星
17436,4 顆星
23610,1 顆星
8770,5 顆星
18299,1 顆星
30353,4 顆星
13183,5 顆星
6522,1 顆星
27936,5 顆星
6769,2 顆星
1985,1 顆星
18574,5 顆星
14671,4 顆星
11929,5 顆星
5820,4 顆星
29923,5 顆星
20691,2 顆星
20711,1 顆星
16925,4 顆星
1727,1 顆星
3001,4 顆星
26970,5 顆星
25478,1 顆星
27531,3 顆星
12760,1 顆星
31043,5 顆星
27266,1 顆星
9939,1 顆星
29438,1 顆星
8320,1 顆星
7911,4 顆星
3139,1 顆星
3089,5 顆星
22814,4 顆星
22558,1 顆星
13568,1 顆星
28434,5 顆星
22523,1 顆星
21655,1 顆星
1139,2 顆星
15359,2 顆星
20202,2 顆星
11199,1 顆星
28251,5 顆星
15140,3 顆星
22866,2 顆星
12696,2 顆星
9931,3 顆星
5384,5 顆星
13537,1 顆星
23538,1 顆星
11603,3 顆星
17727,4 顆星
19766,1 顆星
21878,4 顆星
1102,3 顆星
30714,4 顆星
6027,5 顆星
9828,5 顆星
12554,1 顆星
26273,2 顆星
12942,1 顆星
21398,1 顆星
6157,5 顆星
1648,5 顆星
29349,1 顆星
22111,1 顆星
7562,1 顆星
14369,1 顆星
15582,1 顆星
30900,5 顆星
17562,4 顆星
5240,2 顆星
14636,1 顆星
18807,5 顆星
